Date,Open,High,Low,Close,Adj Close,Volume
2013-11-04,6586.870117,6586.870117,6355.180176,6355.180176,6353.546387,346300
2013-11-11,6356.120117,6380.910156,6202.100098,6346.399902,6344.768555,389900
2013-11-18,6368.600098,6386.620117,6049.129883,6084.839844,6083.275391,436400
2013-11-25,6081.209961,6208.819824,5955.069824,6208.819824,6207.223633,392200
2013-12-02,6215.109863,6269.689941,5987.220215,6014.939941,6013.393555,241200
2013-12-09,6033.779785,6067.060059,5709.339844,5767.129883,5765.647461,393700
2013-12-16,5767.950195,6059.779785,5747.870117,5835.129883,5833.629883,368400
2013-12-23,5847.609863,5911.689941,5847.609863,5889.830078,5888.315918,152000
2013-12-30,5923.720215,5984.259766,5903.770020,5947.930176,5946.400879,155200
2014-01-06,5950.390137,5995.069824,5842.879883,5842.879883,5841.377930,301800
2014-01-13,5886.049805,6008.220215,5886.049805,5987.089844,5985.550781,381900
2014-01-20,5988.390137,6195.640137,5983.890137,6191.500000,6189.908203,306500
2014-01-27,6185.580078,6185.580078,5984.120117,6041.189941,6039.636719,373800
2014-02-03,6041.770020,6042.500000,5886.009766,6011.140137,6009.594727,351500
2014-02-10,6011.549805,6146.729980,6011.549805,6113.660156,6112.088379,385900
2014-02-17,6168.169922,6357.899902,6168.169922,6308.359863,6306.738281,360000
2014-02-24,6329.729980,6424.990234,6261.180176,6424.990234,6423.338379,519900
2014-03-03,6424.850098,6550.939941,6370.759766,6481.830078,6480.163574,422600
2014-03-10,6480.330078,6535.919922,6343.850098,6391.240234,6389.597168,333500
2014-03-17,6389.439941,6487.910156,6339.259766,6339.259766,6337.629883,391000
2014-03-24,6370.410156,6403.049805,6307.919922,6359.620117,6357.985352,334800
2014-03-31,6374.149902,6626.009766,6374.149902,6561.200195,6559.513672,638700
2014-04-07,6562.390137,6652.759766,6558.149902,6596.959961,6595.264160,391700
2014-04-14,6597.509766,6675.569824,6572.520020,6671.180176,6669.465332,177400
2014-04-21,6699.580078,6815.259766,6685.100098,6685.100098,6683.381348,448700
2014-04-28,6692.220215,6752.120117,6604.350098,6742.970215,6741.236816,268400
2014-05-05,6738.270020,6853.830078,6723.000000,6847.259766,6845.499512,295600
2014-05-12,6835.279785,6906.629883,6787.669922,6817.709961,6815.957520,533700
2014-05-19,6818.160156,6908.589844,6759.490234,6811.330078,6809.579102,462500
2014-05-26,6811.589844,6819.879883,6647.649902,6647.649902,6645.940918,395400
2014-06-02,6647.919922,6836.160156,6647.919922,6762.620117,6760.881836,408700
2014-06-09,6778.970215,6832.810059,6761.669922,6784.950195,6783.206055,328600
2014-06-16,6782.979980,6800.060059,6635.549805,6730.959961,6729.229492,363800
2014-06-23,6730.959961,6900.830078,6730.959961,6842.149902,6840.391113,353300
2014-06-30,6846.410156,6966.709961,6819.750000,6962.279785,6960.489746,286700
2014-07-07,6962.779785,7016.709961,6880.479980,6901.089844,6899.315918,359500
2014-07-14,6890.350098,6890.350098,6816.899902,6853.069824,6851.308105,206800
2014-07-21,6853.200195,6904.910156,6853.200195,6889.549805,6887.778809,309100
2014-07-28,6889.029785,6903.180176,6800.160156,6894.229980,6892.457520,308000
2014-08-04,6873.470215,7005.709961,6866.870117,6880.339844,6878.571289,366700
2014-08-11,6880.209961,7093.060059,6879.520020,7008.509766,7006.708008,458800
2014-08-18,7008.810059,7141.169922,7008.810059,7133.089844,7131.256348,447200
2014-08-25,7133.089844,7176.229980,7027.410156,7050.890137,7049.077637,349700
2014-09-01,7050.720215,7264.870117,7050.720215,7263.580078,7261.712891,475400
2014-09-08,7263.479980,7333.140137,7190.779785,7201.879883,7200.028320,272000
2014-09-15,7201.879883,7290.549805,7156.839844,7287.290039,7285.416504,233100
2014-09-22,7288.209961,7413.620117,7223.399902,7261.299805,7259.433105,691000
2014-09-29,7261.470215,7312.509766,7167.330078,7247.029785,7245.166992,437400
2014-10-06,7227.120117,7240.350098,7117.370117,7167.350098,7165.507324,315500
2014-10-13,7160.990234,7160.990234,6896.470215,7003.220215,7001.419922,434700
2014-10-20,7005.339844,7154.220215,7005.339844,7103.549805,7101.723633,355200
2014-10-27,7103.290039,7215.729980,7066.740234,7215.729980,7213.875000,266500
2014-11-03,7213.049805,7342.000000,7176.129883,7205.720215,7203.867676,312700
2014-11-10,7223.779785,7268.379883,7192.120117,7217.339844,7215.484375,301000
2014-11-17,7218.390137,7299.189941,7218.390137,7276.180176,7274.309570,365300
2014-11-24,7277.330078,7372.569824,7263.520020,7294.379883,7292.504883,249200
2014-12-01,7297.129883,7372.160156,7178.450195,7230.560059,7228.701172,324700
2014-12-08,7238.359863,7239.540039,7029.689941,7224.209961,7222.353027,265300
2014-12-15,7209.930176,7275.620117,6882.180176,7125.629883,7123.797852,502300
2014-12-22,7130.729980,7186.319824,7128.479980,7186.319824,7184.472168,83200
2014-12-29,7190.459961,7247.729980,7186.319824,7186.319824,7184.472168,54300
2015-01-05,7282.939941,7446.660156,7224.399902,7402.720215,7400.817383,541100
2015-01-12,7371.290039,7530.410156,7348.890137,7490.879883,7488.954102,270800
2015-01-19,7494.700195,7548.930176,7400.029785,7548.930176,7546.989746,378500
2015-01-26,7548.930176,7736.970215,7525.270020,7689.910156,7687.933105,1213400
2015-02-02,7689.910156,7738.120117,7582.040039,7728.180176,7726.193359,378400
2015-02-09,7728.390137,7807.709961,7686.279785,7773.450195,7771.451660,1337800
2015-02-16,7773.450195,7840.390137,7773.450195,7825.390137,7823.378418,725100
2015-02-23,7826.890137,7862.910156,7671.629883,7730.569824,7728.582520,1226900
2015-03-02,7730.569824,7861.330078,7701.729980,7861.330078,7859.309082,1240000
2015-03-09,7862.640137,7862.640137,7764.850098,7809.540039,7807.532227,1107500
2015-03-16,7792.720215,7830.229980,7727.379883,7818.379883,7816.370117,1382900
